n_document,type_document,date,famille,ligne,reference,designation,quantite,pu_achat,montant_ht,remise,marge
22-01-229,FACTURE,2022-01-31,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-229,FACTURE,2022-01-31,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-228,FACTURE,2022-01-28,Services,Article,HON,HONORAIRES,1.0,0.0,416.67,0.0,0.0
22-01-228,FACTURE,2022-01-28,Produits,Article,THR,TOILETTE RITUELLE (TAHARA) INCLUS LINCEUL,1.0,0.0,208.33,0.0,100.0
22-01-228,FACTURE,2022-01-28,Produits,Article,TCI,TRAVAUX CIMETIERE,1.0,0.0,541.67,0.0,100.0
22-01-228,FACTURE,2022-01-28,Produits,Article,FRC,FRAIS DE CULTE,1.0,0.0,125.0,0.0,100.0
22-01-228,FACTURE,2022-01-28,Produits,Article,4P,PORTEURS ET MAITRE DE CEREMONIE + INHUMATION (3+1),1.0,0.0,541.67,0.0,100.0
22-01-228,FACTURE,2022-01-28,Produits,Article,TRAN,TRANSPORT LIEU DE DECES VERS CIMETIERE,1.0,0.0,227.27,0.0,100.0
22-01-228,FACTURE,2022-01-28,Produits,Article,CBC,CERCUEIL EN BOIS DE CHENE HERMETIQUE INCLUS PIQUET ET PLAQUE GRAVEE,1.0,0.0,666.67,0.0,100.0
22-01-228,FACTURE,2022-01-28,Produits,Article,GA,GESTION ADMINISTRATIVE : DEMARCHES MAIRIE + CIMETIERE,1.0,0.0,375.0,0.0,100.0
22-01-227,FACTURE,2022-01-27,Produits,Article,FR,FRAIS DE ROUTE,28.0,0.7,19.6,0.0,0.0
22-01-227,FACTURE,2022-01-27,Produits,Article,PHF,PORTEUR (HORS FORFAIT),1.0,90.0,90.0,0.0,0.0
22-01-227,FACTURE,2022-01-27,Produits,Article,FR,FRAIS DE ROUTE,24.0,0.7,16.8,0.0,0.0
22-01-227,FACTURE,2022-01-27,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-227,FACTURE,2022-01-27,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-227,FACTURE,2022-01-27,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-227,FACTURE,2022-01-27,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-226,FACTURE,2022-01-27,Produits,Article,FR,FRAIS DE ROUTE,34.0,0.7,23.8,0.0,0.0
22-01-226,FACTURE,2022-01-27,Produits,Article,MCHF,MAITRE DE CEREMONIE (HORS FORFAIT),1.0,105.0,105.0,0.0,0.0
22-01-226,FACTURE,2022-01-27,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-226,FACTURE,2022-01-27,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-226,FACTURE,2022-01-27,Produits,Article,MCHF,MAITRE DE CEREMONIE (HORS FORFAIT),1.0,105.0,105.0,0.0,0.0
22-01-226,FACTURE,2022-01-27,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-226,FACTURE,2022-01-27,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-226,FACTURE,2022-01-27,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,95.0,0.0,0.0
22-01-226,FACTURE,2022-01-27,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-226,FACTURE,2022-01-27,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-226,FACTURE,2022-01-27,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,95.0,0.0,0.0
22-01-226,FACTURE,2022-01-27,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-226,FACTURE,2022-01-27,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-226,FACTURE,2022-01-27,Produits,Article,MCHF,MAITRE DE CEREMONIE (HORS FORFAIT),1.0,105.0,105.0,0.0,0.0
22-01-226,FACTURE,2022-01-27,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,95.0,0.0,0.0
22-01-226,FACTURE,2022-01-27,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-226,FACTURE,2022-01-27,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-226,FACTURE,2022-01-27,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,95.0,0.0,0.0
22-01-226,FACTURE,2022-01-27,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-226,FACTURE,2022-01-27,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-225,FACTURE,2022-01-18,Produits,Article,1CG,PREMIER CARBO GLACE,1.0,180.0,180.0,0.0,0.0
22-01-225,FACTURE,2022-01-18,Services,Article,SEM,SEMELLE,1.0,0.0,190.0,0.0,0.0
22-01-225,FACTURE,2022-01-18,Produits,Article,CHC,CHAPPE CIMENT CAILLOUX,1.0,420.0,420.0,0.0,0.0
22-01-225,FACTURE,2022-01-18,Produits,Article,EXH,EXHUMATION DANS LE PLUS STRICT RESPECT DE LA HALACHA,6.0,0.0,1450.0,0.0,100.0
22-01-225,FACTURE,2022-01-18,Services,Article,CR2M,CREUSEMENT 2M,1.0,0.0,440.0,0.0,0.0
22-01-225,FACTURE,2022-01-18,Produits,Article,SUR2M,FRAIS FORFAITAIRE DE ROUTE ET/OU D ENLEVEMENT DU SURPLUS DE TERRE 2M,2.0,45.0,100.0,0.0,10.0
22-01-225,FACTURE,2022-01-18,Produits,Article,DP1M5,DEPOSE CREUSEMENT 2M,2.0,680.0,1360.0,0.0,0.0
22-01-225,FACTURE,2022-01-18,Services,Article,CR1M5,CREUSEMENT 1M50,3.0,0.0,1110.0,0.0,0.0
22-01-225,FACTURE,2022-01-18,Produits,Article,SUR1M5,FRAIS FORFAITAIRE DE ROUTE ET/OU D ENLEVEMENT DU SURPLUS DE TERRE 1M50,4.0,30.0,120.0,0.0,0.0
22-01-225,FACTURE,2022-01-18,Produits,Article,DP1M5,DEPOSE CREUSEMENT 1M50,1.0,650.0,650.0,0.0,0.0
22-01-225,FACTURE,2022-01-18,Produits,Article,CHC,CHAPPE CIMENT CAILLOUX,1.0,190.0,190.0,0.0,0.0
22-01-225,FACTURE,2022-01-18,Produits,Article,EXH,EXHUMATION DANS LE PLUS STRICT RESPECT DE LA HALACHA,1.0,240.0,241.67,0.0,0.69
22-01-225,FACTURE,2022-01-18,Services,Article,SEM,SEMELLE,1.0,0.0,200.0,0.0,0.0
22-01-225,FACTURE,2022-01-18,Services,Article,CR1M5,CREUSEMENT 1M50,2.0,0.0,740.0,0.0,0.0
22-01-225,FACTURE,2022-01-18,Produits,Article,SUR1M5,FRAIS FORFAITAIRE DE ROUTE ET/OU D ENLEVEMENT DU SURPLUS DE TERRE 1M50,4.0,30.0,120.0,0.0,0.0
22-01-225,FACTURE,2022-01-18,Produits,Article,DP1M5,DEPOSE CREUSEMENT 1M50,2.0,650.0,1300.0,0.0,0.0
22-01-225,FACTURE,2022-01-18,Produits,Article,EXH,EXHUMATION DANS LE PLUS STRICT RESPECT DE LA HALACHA,7.0,240.0,1691.67,0.0,0.69
22-01-225,FACTURE,2022-01-18,Produits,Article,SUR2M,FRAIS FORFAITAIRE DE ROUTE ET/OU D ENLEVEMENT DU SURPLUS DE TERRE 2M,4.0,45.0,200.0,0.0,10.0
22-01-225,FACTURE,2022-01-18,Services,Article,CR2M,CREUSEMENT 2M,4.0,0.0,1760.0,0.0,0.0
22-01-225,FACTURE,2022-01-18,Produits,Article,SUR1M5,FRAIS FORFAITAIRE DE ROUTE ET/OU D ENLEVEMENT DU SURPLUS DE TERRE 1M50,9.0,30.0,270.0,0.0,0.0
22-01-225,FACTURE,2022-01-18,Services,Article,CR1M5,CREUSEMENT 1M50,9.0,0.0,3330.0,0.0,0.0
22-01-224,FACTURE,2022-01-17,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-01-224,FACTURE,2022-01-17,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,175.0,175.0,0.0,0.0
22-01-223,FACTURE,2022-01-17,Services,Article,HON,HONORAIRES,1.0,0.0,416.67,0.0,0.0
22-01-223,FACTURE,2022-01-17,Produits,Article,THR,TOILETTE RITUELLE (TAHARA) INCLUS LINCEUL,1.0,0.0,208.33,0.0,100.0
22-01-223,FACTURE,2022-01-17,Produits,Article,FRC,FRAIS DE CULTE,1.0,0.0,125.0,0.0,100.0
22-01-223,FACTURE,2022-01-17,Produits,Article,4P,PORTEURS ET MAITRE DE CEREMONIE + INHUMATION (3+1),1.0,0.0,541.67,0.0,100.0
22-01-223,FACTURE,2022-01-17,Produits,Article,TRAN,TRANSPORT LIEU DE DECES VERS CIMETIERE,1.0,0.0,227.27,0.0,100.0
22-01-223,FACTURE,2022-01-17,Produits,Article,GA,GESTION ADMINISTRATIVE : DEMARCHES MAIRIE + CIMETIERE,1.0,0.0,375.0,0.0,100.0
22-01-223,FACTURE,2022-01-17,Produits,Article,CBC,CERCUEIL EN BOIS DE CHENE HERMETIQUE INCLUS PIQUET ET PLAQUE GRAVEE,1.0,0.0,833.33,0.0,100.0
22-01-223,FACTURE,2022-01-17,Services,Article,CR2M,CREUSEMENT 2M,1.0,0.0,541.67,0.0,0.0
22-01-223,FACTURE,2022-01-17,Services,Article,ACH,ACHAT CONCESSION,1.0,0.0,222.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,95.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,95.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,95.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,95.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,95.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,95.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,95.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,95.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,95.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-222,FACTURE,2022-01-17,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-221,FACTURE,2022-01-17,Produits,Article,MCHF,MAITRE DE CEREMONIE (HORS FORFAIT),1.0,0.0,0.0,0.0,0.0
22-01-221,FACTURE,2022-01-17,Produits,Article,MC,MAITRE DE CEREMONIE,1.0,95.0,95.0,0.0,0.0
22-01-221,FACTURE,2022-01-17,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-221,FACTURE,2022-01-17,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-221,FACTURE,2022-01-17,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-221,FACTURE,2022-01-17,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-221,FACTURE,2022-01-17,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,95.0,0.0,0.0
22-01-221,FACTURE,2022-01-17,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-221,FACTURE,2022-01-17,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-221,FACTURE,2022-01-17,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,95.0,0.0,0.0
22-01-221,FACTURE,2022-01-17,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-221,FACTURE,2022-01-17,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-221,FACTURE,2022-01-17,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,95.0,0.0,0.0
22-01-221,FACTURE,2022-01-17,Produits,Article,CC,CORBILLARD + CHAUFFEUR,1.0,205.0,205.0,0.0,0.0
22-01-221,FACTURE,2022-01-17,Produits,Article,PORT,PORTEUR,3.0,80.0,240.0,0.0,0.0
22-01-221,FACTURE,2022-01-17,Produits,Article,MCHF,MAITRE DE CEREMONIE (HORS FORFAIT),1.0,105.0,105.0,0.0,0.0
22-01-221,FACTURE,2022-01-17,Produits,Article,MCHF,MAITRE DE CEREMONIE (HORS FORFAIT),1.0,105.0,105.0,0.0,0.0
22-01-220,FACTURE,2022-01-10,Produits,Article,SUPD,SUPPLEMENT DIMANCHE,1.0,0.0,833.33,0.0,100.0
22-01-220,FACTURE,2022-01-10,Services,Article,HON,HONORAIRES,1.0,0.0,500.0,0.0,0.0
22-01-220,FACTURE,2022-01-10,Produits,Article,THR,TOILETTE RITUELLE (TAHARA) INCLUS LINCEUL,1.0,0.0,208.33,0.0,100.0
22-01-220,FACTURE,2022-01-10,Produits,Article,FRC,FRAIS DE CULTE,1.0,0.0,208.33,0.0,100.0
22-01-220,FACTURE,2022-01-10,Produits,Article,4P,PORTEURS ET MAITRE DE CEREMONIE + INHUMATION (3+1),1.0,0.0,541.67,0.0,100.0
22-01-220,FACTURE,2022-01-10,Produits,Article,TRAN,TRANSPORT LIEU DE DECES VERS CIMETIERE,1.0,0.0,227.27,0.0,100.0
22-01-220,FACTURE,2022-01-10,Produits,Article,GA,GESTION ADMINISTRATIVE : DEMARCHES MAIRIE + CIMETIERE,1.0,0.0,375.0,0.0,100.0
22-01-220,FACTURE,2022-01-10,Produits,Article,CBC,CERCUEIL EN BOIS DE CHENE HERMETIQUE INCLUS PIQUET ET PLAQUE GRAVEE,1.0,0.0,750.0,0.0,100.0
22-01-220,FACTURE,2022-01-10,Produits,Article,TCI,TRAVAUX CIMETIERE,1.0,0.0,541.67,0.0,100.0
22-01-220,FACTURE,2022-01-10,Services,Article,ACH,ACHAT CONCESSION,1.0,0.0,3732.0,0.0,0.0
22-01-219,FACTURE,2022-01-04,Services,Article,SEM,SEMELLE,1.0,0.0,500.0,0.0,0.0
22-01-219,FACTURE,2022-01-04,Services,Article,FC,FAUSSE CASE,1.0,0.0,500.0,0.0,0.0
22-01-219,FACTURE,2022-01-04,Services,Article,HON,HONORAIRES,1.0,0.0,416.67,0.0,0.0
22-01-219,FACTURE,2022-01-04,Produits,Article,THR,TOILETTE RITUELLE (TAHARA) INCLUS LINCEUL,1.0,0.0,208.33,0.0,100.0
22-01-219,FACTURE,2022-01-04,Produits,Article,FRC,FRAIS DE CULTE,1.0,0.0,125.0,0.0,100.0
22-01-219,FACTURE,2022-01-04,Produits,Article,4P,PORTEURS ET MAITRE DE CEREMONIE + INHUMATION (3+1),1.0,0.0,541.67,0.0,100.0
22-01-219,FACTURE,2022-01-04,Produits,Article,TRAN,TRANSPORT LIEU DE DECES VERS CIMETIERE,1.0,0.0,227.27,0.0,100.0
22-01-219,FACTURE,2022-01-04,Produits,Article,GA,GESTION ADMINISTRATIVE : DEMARCHES MAIRIE + CIMETIERE,1.0,0.0,375.0,0.0,100.0
22-01-219,FACTURE,2022-01-04,Produits,Article,CBC,CERCUEIL EN BOIS DE CHENE HERMETIQUE INCLUS PIQUET ET PLAQUE GRAVEE,1.0,0.0,666.67,0.0,100.0
22-01-219,FACTURE,2022-01-04,Services,Article,CR2M,CREUSEMENT 2M,1.0,0.0,541.67,0.0,0.0
22-10-295,FACTURE,2022-10-24,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-295,FACTURE,2022-10-24,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-295,FACTURE,2022-10-24,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-10-294,AVOIR,2022-10-24,Produits,Article,,AVOIR,-1.0,0.0,-545.0,0.0,100.0
22-10-293,FACTURE,2022-10-24,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-293,FACTURE,2022-10-24,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-293,FACTURE,2022-10-24,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-10-293,FACTURE,2022-10-24,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-293,FACTURE,2022-10-24,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-293,FACTURE,2022-10-24,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-293,FACTURE,2022-10-24,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-293,FACTURE,2022-10-24,Produits,Article,MCHF,MAITRE DE CEREMONIE (HORS FORFAIT),1.0,115.0,115.0,0.0,0.0
22-10-293,FACTURE,2022-10-24,Produits,Article,MCHF,MAITRE DE CEREMONIE (HORS FORFAIT),1.0,115.0,115.0,0.0,0.0
22-10-292,FACTURE,2022-10-24,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-10-292,FACTURE,2022-10-24,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-292,FACTURE,2022-10-24,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-292,FACTURE,2022-10-24,Produits,Article,MCHF,MAITRE DE CEREMONIE (HORS FORFAIT),1.0,115.0,115.0,0.0,0.0
22-10-292,FACTURE,2022-10-24,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-292,FACTURE,2022-10-24,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-292,FACTURE,2022-10-24,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-292,FACTURE,2022-10-24,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-292,FACTURE,2022-10-24,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-292,FACTURE,2022-10-24,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-10-292,FACTURE,2022-10-24,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-292,FACTURE,2022-10-24,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-292,FACTURE,2022-10-24,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-10-292,FACTURE,2022-10-24,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-292,FACTURE,2022-10-24,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-292,FACTURE,2022-10-24,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-292,FACTURE,2022-10-24,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-292,FACTURE,2022-10-24,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-10-292,FACTURE,2022-10-24,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-292,FACTURE,2022-10-24,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-292,FACTURE,2022-10-24,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-292,FACTURE,2022-10-24,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-292,FACTURE,2022-10-24,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-10-292,FACTURE,2022-10-24,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-292,FACTURE,2022-10-24,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-10-292,FACTURE,2022-10-24,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-292,FACTURE,2022-10-24,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-292,FACTURE,2022-10-24,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-292,FACTURE,2022-10-24,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-291,FACTURE,2022-10-20,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-291,FACTURE,2022-10-20,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-291,FACTURE,2022-10-20,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-290,FACTURE,2022-10-19,Services,Article,ACH10,ACHAT CONCESSION PANTIN 10 ANS,1.0,0.0,226.0,0.0,0.0
22-10-290,FACTURE,2022-10-19,Services,Article,HON,HONORAIRES,1.0,0.0,416.67,0.0,0.0
22-10-290,FACTURE,2022-10-19,Produits,Article,THR,TOILETTE RITUELLE (TAHARA) INCLUS LINCEUL,1.0,0.0,208.33,0.0,100.0
22-10-290,FACTURE,2022-10-19,Produits,Article,FRC,FRAIS DE CULTE,1.0,0.0,125.0,0.0,100.0
22-10-290,FACTURE,2022-10-19,Produits,Article,4P,PORTEURS ET MAITRE DE CEREMONIE + INHUMATION (3+1),1.0,0.0,541.67,0.0,100.0
22-10-290,FACTURE,2022-10-19,Produits,Article,TRAN,TRANSPORT LIEU DE DECES VERS CIMETIERE,1.0,0.0,227.27,0.0,100.0
22-10-290,FACTURE,2022-10-19,Produits,Article,GA,GESTION ADMINISTRATIVE : DEMARCHES MAIRIE et autres,1.0,0.0,375.0,0.0,100.0
22-10-290,FACTURE,2022-10-19,Produits,Article,CBC,CERCUEIL EN BOIS DE CHENE HERMETIQUE INCLUS PIQUET ET PLAQUE GRAVEE,1.0,0.0,666.67,0.0,100.0
22-10-290,FACTURE,2022-10-19,Produits,Article,CF,CREUSEMENT DE FOSSE 2M EN PLEINE TERRE,1.0,0.0,541.67,0.0,100.0
22-10-289,FACTURE,2022-10-13,Services,Article,HON,HONORAIRES,1.0,0.0,416.67,0.0,0.0
22-10-289,FACTURE,2022-10-13,Produits,Article,TRANB,TRANSFERT LIEU DE DECES VERS AEROPORT + PORTEURS,1.0,0.0,448.33,0.0,100.0
22-10-289,FACTURE,2022-10-13,Produits,Article,GA,GESTION ADMINISTRATIVE : DEMARCHES MAIRIE + LAISSEZ PASSER PREFECTORAL + LAISSEZ PASSER CONSULAIRE,1.0,0.0,625.0,0.0,100.0
22-10-289,FACTURE,2022-10-13,Services,Article,TR,TOILETTE RITUELLE,1.0,0.0,250.0,0.0,0.0
22-10-289,FACTURE,2022-10-13,Produits,Article,TC,TAXES CONSULAIRES,1.0,0.0,12.0,0.0,100.0
22-10-289,FACTURE,2022-10-13,Produits,Article,TRANS,TRANSFERT AERIEN PARIS - TLV (VOL TK OU AF),1.0,0.0,2500.0,0.0,100.0
22-10-289,FACTURE,2022-10-13,Produits,Article,CZ,CERCUEIL ZINGUE AUX NORMES INTERNATIONALES EN VIGUEUR,1.0,0.0,708.33,0.0,100.0
22-10-288,FACTURE,2022-10-10,Services,Article,HON,HONORAIRES,1.0,0.0,416.67,0.0,0.0
22-10-288,FACTURE,2022-10-10,Produits,Article,TRANB,TRANSFERT LIEU DE DECES VERS AEROPORT + PORTEURS,1.0,0.0,448.33,0.0,100.0
22-10-288,FACTURE,2022-10-10,Produits,Article,GA,GESTION ADMINISTRATIVE : DEMARCHES MAIRIE + LAISSER PASSER PREFECTORAL+LAISSER PASSER CONSULAIRE,1.0,0.0,625.0,0.0,100.0
22-10-288,FACTURE,2022-10-10,Services,Article,TR,"TOILETTE RITUELLE (TAHARA , si possible)",1.0,0.0,250.0,0.0,0.0
22-10-288,FACTURE,2022-10-10,Produits,Article,TC,TAXES CONSULAIRES,1.0,0.0,12.0,0.0,100.0
22-10-288,FACTURE,2022-10-10,Produits,Article,TRANS,TRANSFERT AERIEN PARIS - TLV (VOL TK OU AF),1.0,0.0,2500.0,0.0,100.0
22-10-288,FACTURE,2022-10-10,Produits,Article,CZ,CERCUEIL ZINGUE AUX NORMES INTERNATIONALES EN VIGUEUR,1.0,0.0,708.33,0.0,100.0
